LOKASYON_Y;LOKASYON_X;ADI;TELEFON;ADRES;BOLGE_ID;BOLGE;ECZANE_ID;ILCE_ID
26.888100;39.070900;BIRSEN ECZANESİ;02326713510;ISMET PASA MAH S.SAMI AKBULUT CAD. NO:46/A   DIKILI/IZMIR;61;DİKİLİ;203;1280
26.8881343829696;39.0709324541699;ÖZLEM;6714129;Ş. SAMİ AKBULUT CD NO 48/A;61;DİKİLİ;204;-1
26.888500;39.071800;DİKİLİ YAMAN ECZANESİ;02326717881;Ş.SAMİ AKBULUT CD. NO:22;61;DİKİLİ;205;1280
28.204200;38.231000;KIRAZ ECZANESİ;02325723018;ISTIKLAL MH. SABIT ARLI CD.43/B;68;KİRAZ;206;1477
26.755100;38.671200;YAGIZ ECZANESİ;02328127707;ISMETPASA MH. REHA MİDİLLİ  CD. 92/A;62;ESKİ FOÇA;207;1334
26.754406;38.668369;BEGÜM ECZANESİ;02328126035;ATATÜRK MAH. 115 SOK. NO:32;62;ESKİ FOÇA;208;1334
26.758022;38.662838;FOÇA ECZANESİ;02328121999;ATATÜRK MAH. 9 SOK. NO:24/A ESKİ FOÇA;62;ESKİ FOÇA;209;1334
26.754600;38.667000;SUDE ECZANESİ;02328127219;ATATÜRK MAH. REHA MIDILLI CAD. NO:17/A FOÇA;62;ESKİ FOÇA;210;1334
26.755200;38.669300;TALATPASA ECZANESİ;02328127700;FEVZIPASA MAH. 210 SOKAK NO:22/A;62;ESKİ FOÇA;211;1334
26.837300;38.740800;KIVANÇ ECZANESİ;02328146031;GIRNE CAD. NO:18 YENİ FOÇA;63;YENİ FOÇA;212;1334
26.834700;38.736300;YENICE ECZANESİ;02328147146;ORUÇ REIS CAD. NO:218/1 YENIFOÇA;63;YENİ FOÇA;213;1334
26.838500;38.738900;YAGMUR ECZANESİ;02328148615;ATATÜRK MAH. IZMIR CAD. NO:87/D;63;YENİ FOÇA;214;1334
26.839300;38.738700;AKPINAR ECZANESİ;02328148200;MUSTAFA KEMAL ATATÜRK MH.İZMİR CD. NO:77 FOÇA İZMİR;63;YENİ FOÇA;215;1334
26.510500;38.635900;YENI KARABURUN ECZANESİ;02327312403;MERKEZ MAH.NO:1  KARABURUN;64;KARABURUN;216;1432
26.5127023325101;38.6377137048418;ILKYARDIM ECZANESİ;02327314340;İSKELE MH. KEPEZ CD. NO:22/1;64;KARABURUN;217;1432
26.522841;38.634818;SAADET ECZANESİ;02327313397;İSKELE MH. KEPEZ CD. NO:19/A;64;KARABURUN;218;1432
26.625600;38.518100;MORDOGAN EGE ECZANESİ;02327375520;MORDOĞAN MH. FATİH CD. NO:10;65;MORDOĞAN;219;1432
26.625600;38.518300;BARAN ECZANESİ;02327378744;FATIH CD.NO.2/B MORDOGAN;65;MORDOĞAN;220;1432
27.416666;38.427593;DAMLA ECZANESİ;02328781473;ATATÜRK BULV. NO:9/F;66;KEMALPAŞA;221;1461
27.418037;38.427101;YENİ MERKEZ ECZANESİ;02328781890;SOĞUKPINAR MAH. ATATÜRK BULVARI NO:12/4;66;KEMALPAŞA;222;1461
27.413719;38.429820;TEZER ECZANESİ;02328787848;8 EYLÜL MAH. 135 SOK. NO:6/A;66;KEMALPAŞA;223;1461
27.412100;38.430000;NIF ECZANESİ;02328784366;134 SOKAK NO:9/AKEMALPASA-IZMIR;66;KEMALPAŞA;224;1461
27.416000;38.427800;YENI MERCAN ECZANESİ;02328785606;mehmet akif ersoy mah. 157 sok. no:39/a;66;KEMALPAŞA;225;1461
27.4121032892426;38.4300999637889;ECZANE CAN;8789216;134 SK NO 11/A;66;KEMALPAŞA;226;-1
27.412137;38.428848;GÖKDENIZ ECZANESİ;02328784454;ATATÜRK MAH.İZMİR CAD. NO:51 KEMALPASA-IZMIR;66;KEMALPAŞA;227;1461
27.379600;39.088600;ÖZÇIMENLI ECZANESİ;02326874342;TÜRKCEDIT MAH. ATATÜRK CAD. NO:144/AKINIK/IZMIR;67;KINIK;228;1467
27.379600;39.088600;SAVRAN ECZANESİ;02326871097;TÜRKCEDIT MAH. ATAÜRK CAD. NO:142/E KINIK/IZMIR;67;KINIK;229;1467
27.379600;39.088600;KINIK ECZANESİ;02326871073;CUMHURIYET CAD. NO:1/G KINIK;67;KINIK;230;1467
27.383621;39.087334;TOKER (VERESELİ) ECZANESİ;02326871166;TÜRKCEDİT MAH. TURAN GÜNEŞ CAD. NO:2/B ;67;KINIK;231;1467
28.204000;38.231000;ORHANLAR ECZANESİ;02325724366;CUMHURİYET MH.SABIT ARLI CAD. 46B;68;KİRAZ;232;1477
28.207750;38.231606;YAŞAM ECZANESİ;02325724430;İSTİKLAL MAH. SABİT ARLI CAD. NO:69;68;KİRAZ;233;1477
28.203600;38.230900;SAĞLIK ECZANESİ;02325723409;CUMHURİYET MAH. SABİT ARLI CAD. NO:22/C;68;KİRAZ;234;1477
28.204300;38.231000;DEVA ECZANESİ;02325723162;HOCA IBRAHIM CD.3;68;KİRAZ;235;1477
27.098100;38.398300;LEVENT ASÇIOGLU ECZANESİ;02327433737;HIDIRLIK MH. İNÖNÜ CD. NO:14/A;71;SEFERİHİSAR;236;2057
26.836500;38.194900;ASLI ECZANESİ;02327433747;ATATÜRK CD.45/A;71;SEFERİHİSAR;237;1611
26.838400;38.193900;CANSU ECZANESİ;02327434331;HIDIRLIK MH. KURTULUŞ CD. NO:2;71;SEFERİHİSAR;238;1611
26.842543;38.195854;İLKCAN ECZANESİ;02327432323;TURABİYE MAH. 52/4 SOK. NO:39/B;71;SEFERİHİSAR;239;1611
26.838030;38.195315;AKKAYA ECZANESİ;02327434678;CAMİKEBİR MH. 50 SK. NO:1/A;71;SEFERİHİSAR;240;1611
27.371100;37.948800;ITIR ECZANESİ;02328926227;ATATÜRK MAH.TAHSIN BASARAN CAD. 3/1A;72;SELÇUK;241;1612
27.371100;37.948700;SIFA ECZANESİ;02328926137;ATAÜRK MAH. TAHSIN BASARANCAD. NO:3/A;72;SELÇUK;242;1612
27.367900;37.947200;EFES ECZANESİ;02328926835;ATATÜRK MAH. 1067 SOKAK NO:1/A;72;SELÇUK;243;1612
27.371400;37.949500;KESKIN ECZANESİ;02328926275;ATATÜRK MH. KIZILAY CD.22/B;72;SELÇUK;244;1612
27.3698043030897;37.9479005965835;PELİN;8929572;ATATÜRK MH ŞAHABETTİN DEDE CD NO 3;72;SELÇUK;245;-1
27.370400;37.949200;ÇUKUROVA ECZANESİ;02328928115;ATATÜRK MAH. KIZILAY CAD. NO:24;72;SELÇUK;246;1612
27.370100;37.948400;KALBIM ECZANESİ;02328920816;ATATÜRK MAH. 1013 SOKAK NO:4/C;72;SELÇUK;247;1612
27.279968;38.237760;ARTI ECZANESİ;02328548088;INÖNÜ MAH. 129 SOKAK. NO:6/A;52;AYRANCILAR;248;1682
27.277100;38.243700;BİZİM ECZANESİ;02324837336;AYRANCILAR MAH. 74 SOK. NO:29/A;52;AYRANCILAR;249;1682
27.187300;38.389500;BAHRIYE ECZANESİ;02328540607;AYRANCILAR MH. 83 SK. NO:24/A;52;AYRANCILAR;250;1780
26.765600;38.322100;MERKEZ ECZANESİ;02327545171;YENI MAH. ZAFER CAD. 51/A;73;URLA;251;1703
26.766900;38.322700;GÜNENÇ ECZANESİ;02327544999;CAMIATIK MH.ZAFER CD.NO.13;73;URLA;252;1703
26.767947;38.322178;ÇINAR ECZANESİ;02327541935;YENİCE MH. MUSTAFA KEMAL PAŞA CD. NO:19/A;73;URLA;253;1703
26.765500;38.324100;ÖZAPAK ECZANESİ;02327546494;HACI ISA MAH.NECATI CUMALI CAD.NO:18/B;73;URLA;254;1703
26.7676501951844;38.3226714347276;DENİZ;7541433;KEMALPAŞA CD NO 9;73;URLA;255;-1
27.072000;38.608800;BEYHAN ECZANESİ;02328322696;ATATÜRK CAD. NO:19;69;MENEMEN;256;1521
27.074200;38.602500;EMIRALEM ECZANESİ;02328321433;ESATPASA MAH.ATATÜRK CAD.NO:144 MENEMEN/IZMIR;69;MENEMEN;257;1521
27.070950;38.609340;ISIK ECZANESİ;02328320967;KASIMPASA MAH.ATATÜRK CAD. NO:6;69;MENEMEN;258;1521
27.071500;38.609200;YENİ OGUZ ECZANESİ;02328327478;KASIMPASA MAH.ATATÜRK CAD. NO:18/A;69;MENEMEN;259;1521
27.069900;38.610700;DÖNMEZ ECZANESİ;02328311522;SEHIT AYCAN AKSOY CAD. NO:26/A MENEMEN;69;MENEMEN;260;1521
27.065100;38.608400;SIFA ECZANESİ;02328321066;MITHATPASA CAD. NO:1 MENEMEN;69;MENEMEN;261;1521
27.733900;38.086900;TIRE NILAY ECZANESİ;02325110312;YENI MAH.ATATÜRK CAD.NO:39;74;TİRE;262;1677
27.733400;38.087500;ESIN ECZANESİ;02325121278;ATATÜRK CAD.NO:31/D;74;TİRE;263;1677
27.740200;38.089000;TIRE ECZANESİ;02325116162;IPEKÇILER MAH. GÖKÇENEFE CAD. 15;74;TİRE;264;1677
27.732900;38.087000;DUYGU ECZANESİ;02325111920;CUMHURIYET MAH. AYDINOGLU CAD. NO:20/A;74;TİRE;265;1677
27.733800;38.085500;TİRE KÖSEOĞLU ECZANESİ;02325115854;CUMHURIYET MAH.AYDINOGLU CAD.NO:22/A;74;TİRE;266;1677
27.732700;38.093200;GÜLBIN ECZANESİ;02325110102;HÜRRIYET MAH. FAIK TOKLUOGLU BULV.NO:10/A;74;TİRE;267;1677
27.735000;38.089000;ÖYKÜ BERIL ECZANESİ;02325124581;ATATÜRK MAH.SAMANYOLU SOK.NO.2/C;74;TİRE;268;1677
27.963600;38.231900;KARDELEN ECZANESİ;02325457848;KUVVETLI MAH. CEMAL KALE SK.2/A;70;ÖDEMİŞ;269;1563
27.959100;38.218500;BATI ECZANESİ;02325990803;ÜÇ EYLÜL MAH.2021 SOK.NO:4;70;ÖDEMİŞ;270;1563
27.367800;38.141900;TEPEKÖY ECZANESİ;02328562515;TEPEKÖY MH. AYDIN CD. NO:334/D ;75;TORBALI;271;1682
27.198600;38.433200;AYFER  ECZANESİ;02324670017;GAZİOSMANPAŞA MH.5546 SK NO 8/A;16;ÇAMDİBİ;272;1203
27.176900;39.115700;ÖZÇOBAN ECZANESİ;02326325016;ERTUGRUL MAH. MUSTAFA YAZICI CAD. NO:7  BERGAMA-IZMIR;54;BERGAMA;273;1181
27.177400;39.118500;EMNIYET ECZANESİ;02326331573;ERTUGRUL MAH. CUMHURIYET CAD.NO:61 ;54;BERGAMA;274;1181
27.179500;39.120500;MERKEZ ECZANESİ;02326331068;BARBAROS MAH. BANKALAR CAD. NO:41/A   BERGAMA/IZMIR;54;BERGAMA;275;1181
27.177100;39.118000;KERMES ECZANESİ;02326331520;ERTUĞRUL MAH. CUMHURİYET CAD. ÖZEL İDARE İŞHANI NO. Z-04;54;BERGAMA;276;1181
27.175700;39.115900;ŞAFAK ECZANESİ;02326310706;ZAFER MAH.HASTANE YOKUSU CAD.NO:2/C   BERGAMA/IZMIR;54;BERGAMA;277;1181
26.764800;38.657923;AYŞIN ECZANESİ;02328127071;ATATÜRK MAH. 99 SK. NO:28/75;62;ESKİ FOÇA;278;1334
27.266100;38.428000;YILMAZ ECZANESİ;02324790022;PINARBASI MEYD. NO:8/A;39;PINARBAŞI;279;1203
27.151000;38.388300;DAMLA IŞIK ECZANESİ;02324527085;AKINCILAR MAH.506 SK. 3/A;50;ŞİRİNYER;280;1780
27.104704;38.396481;SARAÇ ECZANESİ;02322455331;VATAN MAH. POLAT CAD. NO:107/A;44;YEŞİLYURT;281;2057
27.106400;38.396900;UFKUM ECZANESİ;02322329064;YENI MAH.529 SOK.NO:11/A;51;ALİAĞA;282;1128
27.166000;38.383500;ANADOLU ECZANESİ;02322275349;KOZAGAÇ MAH.259 SOK.NO:25/A;15;BUCA 1;283;1780
27.127317;38.400718;VEFA ECZANESİ;02322758288;GÜNEŞLİ MAH. HALİDE EDİP ADIVAR CAD. NO:55/B;20;EŞREFPAŞA ;284;1819
27.181100;38.434900;SAMANYOLU ECZANESİ;02324624971;GAZİ OSMANPAŞA MH. 5401/2 SK. NO:13/A ÇAMDİBİ;16;ÇAMDİBİ;285;1203
27.980000;38.228500;ÇAMLIK ECZANESI ECZANESİ;02325448855;ATATÜRK MAH NAMIK KEMAL CAD.NO:2/1+BIZMIR ÖDEMIS;70;ÖDEMİŞ;286;1563
26.841800;38.195200;ÖZDEMİR ECZANESİ;02327121199;İNÖNÜ MH. 2001 SK.NO:4/B;19;ÇEŞME;287;1251
27.176764;38.467837;HÜLYA ECZANESİ;02323632211;TEPEKULE MH. 2090 SK. NO:2/A ;9;BAYRAKLI;288;1448
27.350500;38.174900;EZGIM ECZANESİ;02328555580;TORBALI MH. METROPOLİS CD. NO:66/B;75;TORBALI;289;1682
27.208700;38.437900;BARIS ECZANESİ;02323886224;YEŞİLOVA MH. 4053/2 SK. NO:30/A;16;ÇAMDİBİ;290;1203
27.126800;38.401400;DEDEBAL ECZANESİ;02322568887;GÜNEŞLİ MH. 529/1 SK. NO:26/A;20;EŞREFPAŞA ;291;1819
27.129700;38.321000;CAN ECZANESİ;02322202202;ATIF BEY MH.6 SK. NO:10/C GAZİEMİR;22;GAZİEMİR;292;2009
27.136200;38.321600;YAŞDAL ECZANESİ;02322513505;ATIF BEY MH. ETİLER CD. NO:29/A;22;GAZİEMİR;293;2009
27.135600;38.323900;FERAH ECZANESİ;02322524519;ATIF BEY MH. ETİLER CD. NO:6/A ;22;GAZİEMİR;294;1448
27.115600;38.458600;ŞEN ECZANESİ;02324333352;ADALET CD. NO:41/B;25;GÜLTEPE;295;1448
26.893400;38.378200;İSKENDER ECZANESİ;02322341412;YALI MH. MİTHATPAŞA CD. NO:351/B ;28;GÜZELBAHÇE;296;2018
27.174000;38.294000;ÖZGÜR  ECZANESİ;02322811839;ATATÜRK MH. 1045/1 SK. NO:5/1A;48;SARNIÇ;297;2009
27.131400;38.256000;DORUK ECZANESİ;02327823323;KEMALPAŞA MH. İNÖNÜ CD. NO:5/A MENDERES;58;MENDERES;298;1826
27.353100;38.150400;BAŞAK ECZANESİ;02328563635;MURAT BEY MH. 3606 SK. NO:5 TORBALI;75;TORBALI;299;1682
27.987997;38.231865;TUTKUN ECZANESİ;02325442222;ZAFER MH. ORTAÇ SK. NO:17/A;70;ÖDEMİŞ;300;1563
26.767767;38.323051;AYDINSOY ECZANESİ;02327541752;YELALTI MH.75.YIL CUMHURİYET CD.NO:8;73;URLA;301;1703
27.179700;38.468200;SEMİHA PAÇACI ECZANESİ;02323711919;Tepekule mah. 2108/13 sok. No:8/A Bayraklı;9;BAYRAKLI;302;2056
27.172100;38.383100;BAHAR ECZANESİ;02324423000;9 EYLÜL MAH.ULAŞTIRMA CAD. NO:14/A;22;GAZİEMİR;303;1780
27.138726;38.473113;KAFKAS ECZANESİ (VERESELİ) ECZANESİ;02324874581;ORGENERAL NAFİZ GÜRMAN MAH. 7020 SOK. NO:138;26;GÜMÜŞPALA;304;2056
27.120578;38.381272;GÜRSES ECZANESİ;02322552554;BARIŞ MH. 4545 SK. NO:38/A;32;KARABAĞLAR;305;1819
27.125500;38.408169;MARTI ECZANESİ;02322593075;ALTINTAŞ MAH. İNÖNÜ CAD. NO:74/A ÜÇYOL;42;ÜÇYOL;306;1819
26.7664393173585;38.3224299332834;UĞUROLA;7542020;HACI İSA MAH. ZAFER CAD. NO: 18;73;URLA;307;-1
27.066000;38.888600;YENI SAKRAN ECZANESİ;02326288828;SAYFIYE MAH. N.KEMAL CAD. NO:79/B;76;YENİ ŞAKRAN;309;1128
27.121700;38.402700;GENÇ ECZANESİ;02322500034;BAHÇELİEVLER MH. 501 SK.NO:11 ÜÇYOL;42;ÜÇYOL;310;2057
27.133000;38.317700;ATIFBEY ECZANESİ;02322605151;ATIF BEY MH. PROF.TÜRKAN SAYLAN CD. NO:15/A;22;GAZİEMİR;311;2009
27.278700;38.239600;APAK ECZANESİ;02328548004;56/2 SK. NO:9/6;52;AYRANCILAR;312;1682
27.979200;38.228000;GÖNÜL ECZANESİ;02325446685;CUMHURİYET MH ATATÜRK CAD. NO:26/1;70;ÖDEMİŞ;313;1563
27.219100;38.468600;YENİ SELİN ECZANESİ;02323735668;ERGENE MAH. 458 SK. NO :11/B;10;BORNOVA 1;314;1203
27.198800;39.117900;PELİN   ECZANESİ;02326314041;KURTULUŞ MH. KESTEL CD. NO:65/17;54;BERGAMA;315;1181
27.133915;38.377122;YENİ GÜLFEM ECZANESİ;02322646652;YUNUS EMRE MH. ŞEHİT PİLOT VOLKAN KOÇYİĞİT BULVARI NO:14;32;KARABAĞLAR;316;2057
27.068700;38.490900;HAZAL ECZANESİ;02323765540;KÜLTÜR MH. 252 SK. NO:10/8 ;51;ALİAĞA;317;2007
27.275480;38.240514;EBRU ECZANESİ;02323365293;MUSTAFA KEMALPAŞA MH. 56/2 SK. NO:9/7 AYRANCILAR;52;AYRANCILAR;318;1682
27.219405;38.468260;AYLİN ECZANESİ;02323395008;ERGENE MAH. 454 SOK. NO:10/B;10;BORNOVA 1;319;1203
27.362000;38.149700;TORBALI MERKEZ ECZANESİ;02328561022;TEPEKÖY MAH. KAZIM DİRİK CAD. NO:2/A;75;TORBALI;320;1682
27.278800;38.239500;SARI PAPATYA ECZANESİ;02328560046;ALPKENT MAH CEMALİ TUNCER BULV NO:21/A;75;TORBALI;321;1682
26.376097;38.288434;KARABİNA ECZANESİ;02327167494;ALAÇATI MH. ATATÜRK CD. NO:27/AB;19;ÇEŞME;322;1251
27.358700;38.154300;GONCA  ECZANESİ;02322310041;ERTUĞRUL MH. CUMHURİYET CD. NO:34-A/14 TORBALI;75;TORBALI;324;1682
26.970000;38.802400;MARTIM ECZANESİ;02326163977;KÜLTÜR MAH. ATATÜRK CAD. NO:66/C;51;ALİAĞA;325;1128
27.113000;38.401600;ZENCEFİL ECZANESİ;02329664046;ARAP HASAN MAH. 235 SK. 116/A;42;ÜÇYOL;326;2057
27.1206035957418;38.4635471840508;TOKGÖZ;3670725;1707 Sk no:2/a Alaybey;77;KARŞIYAKA 2;327;-1
27.115600;38.461800;MANOLYA ECZANESİ;02323654095;BAHARIYE MAH. ATATÜRK BULVARI NO:4/B KARSIYAKA/IZMIR;77;KARŞIYAKA 2;328;1448
27.116100;38.463100;GEÇER ECZANESI ECZANESİ;02323665054;ZÜBEYDE HANIM CAD.NO:81/C ALAYBEY;77;KARŞIYAKA 2;329;1448
27.053160;38.489628;ERDEN ECZANESİ;02323720708;ATAŞEHİR MAH. 8229/1 SOK. NO:11;77;KARŞIYAKA 2;330;2007
27.110700;38.462800;GİZEM ECZANESİ;02323676797;BAHRİYE ÜÇOK MH ATATÜRK BULV NO:40;77;KARŞIYAKA 2;331;1448
27.109072;38.464714;GİRNE ECZANESİ;02323692467;BAHRİYE ÜÇOK MH. GİRNE BULV. NO:166/A;77;KARŞIYAKA 2;332;1448
27.075800;38.599200;ASYA ECZANESİ;02328322475;BAHÇELİEVLER MH. ZÜBEYDE HANIM CD. NO:96/B;77;KARŞIYAKA 2;333;1521
27.125900;38.458900;MURATCAN ECZANESİ;02323812933;ALAYBEY MH. YALI CD. NO.56/A;80;KARŞIYAKA 1;334;1448
27.109034;38.454912;AKSOY ECZANESİ;02323810260;AKSOY MAH. FAZIL BEY CAD. NO:87;80;KARŞIYAKA 1;335;1448
27.114700;38.454500;EKICI ECZANESİ;02323683839;1728 SOKAK NO:66/A;80;KARŞIYAKA 1;336;1448
27.121400;38.458200;NASMAN ECZANESİ;02323686553;M.İHSAN ZEYREK SOK NO:37/D KARŞIYAKA;80;KARŞIYAKA 1;337;1448
27.117372;38.453852;SAHİL ECZANESİ;02323684671;DONANMACI MAH. YALI BULVARI NO:270;80;KARŞIYAKA 1;338;1448
27.114800;38.455100;PINAR ÖZ ECZANESİ;02323646563;DONANMACI MH. 1728 SK. NO:58/1A;80;KARŞIYAKA 1;339;1448
27.126249574024;38.4597518336903;GÜNAYDIN;3693400;ALAYBEY MH. 1677 SK. NO:38/1A;80;KARŞIYAKA 1;340;-1
27.098400;38.458400;ATASEHIR ECZANESİ;02323300412;1787/1 SOK.NO:34/B BOSTANLI;78;KARŞIYAKA 3;341;1448
27.089500;38.472300;EGE BERRİN ECZANESİ;02329664009;YALI MAH. 6479 SK. NO:36/A;78;KARŞIYAKA 3;342;1448
27.103149;38.455582;DEREN ECZANESİ;02323644416;BOSTANLI MH. PROF DR. YUSUF VARDAR SK. NO:30/A;78;KARŞIYAKA 3;343;1819
27.198600;38.433500;SAYGIN ECZANESİ;02325012078;6523 SK. NO:32/E;78;KARŞIYAKA 3;344;1448
27.104700;38.462800;SEVINER ECZANESİ;02323235159;1775/2 SK. NO:8/A NERGİZ-KARŞIYAKA;79;KARŞIYAKA 4;345;1448
27.105663;38.469937;AYŞEM  ECZANESİ;02323673267;DEDEBAŞI MH. 6120 SK. NO:8/C;79;KARŞIYAKA 4;346;1448
27.098455;38.470577;ERKAN  ECZANESİ;02323361455;ŞEMİKLER MAH. 6182 SOK. NO:67/A;79;KARŞIYAKA 4;347;1448
26.837400;38.195400;SEFERİHİSAR ECZANESİ;02327435756;CAMİKEBİR MAH. 48 SK. NO:5/A;71;SEFERİHİSAR;348;1611
27.350500;38.175100;TERCAN ECZANESİ;02328554240;METROPOLİS BULV. TORBALI MAH.NO:52/A-35;75;TORBALI;349;1682
27.138490;38.324848;MUSTAFA FİDAN ECZANESİ;02322520064;DOKUZEYLÜL MAH. HAVACILAR CAD. NO:3/H;22;GAZİEMİR;350;2009
27.179300;38.467400;ÖZGÜL ECZANESİ;02323411500;TEPEKULE MAH. 2108/13 SK. NO:10/A;9;BAYRAKLI;352;2056
27.108600;38.402100;NADIDE ECZANESİ;02322323630;MURAT REİS MH. 201 SK. NO:50/A;83;HATAY;353;1819
27.113700;38.471800;NİL ECZANESİ;02323676969;SOĞUKKUYU MH. GİRNE BLV. NO:200/A;26;GÜMÜŞPALA;354;2056
27.112200;38.473000;AKADEMİ ECZANESİ;02325021234;İmbatlı mah 6076/4 sok. No:5/B;79;KARŞIYAKA 4;355;1448
27.124775872091;38.4076971121393;AHMET COŞKUN;2613879;Altıntaş Mah. İnönü Cad. No:100/B;42;ÜÇYOL;357;-1
27.175700;38.464200;MENEKŞE ECZANESİ;02323713133;TEPEKULE MH.2084/8 SK. NO:43/A;9;BAYRAKLI;358;2056
27.088072;38.468048;KARŞIYAKA ATA ECZANESİ;02323663360;YALI MH.CAHER DUDAYEV BULV. NO:119/A;78;KARŞIYAKA 3;359;1448
27.119400;38.406800;ECZANE BADE ECZANESİ;02322615557;KILIÇ REİS MH. ŞEHİT KEMAL KESER SK. NO:52/C;42;ÜÇYOL;360;1819
27.139200;38.423900;ASIKOGLU ECZANESİ;02324837963;ISMETKAPTAN MAH.GAZI BULVARI NO:102/A KONAK;103;ALSANCAK-BASMANE;366;1819
27.139400;38.427100;MONTRÖ ECZANESİ;02324847798;1373 SOK. NO:4/A;103;ALSANCAK-BASMANE;367;1819
27.987007;38.228466;KÜBRA ECZANESİ;02325462080;ZAFER MH. 1346 SK. NO:9-11/D;70;ÖDEMİŞ;368;1563
27.984625;38.232641;MUTLUM  ECZANESİ;02325451045;ANAFARTALAR MH. ANADOLU CD. NO:79/B;70;ÖDEMİŞ;369;1563
27.017600;38.072700;ŞANLI  ECZANESİ;02327974363;FEVZİ ÇAKMAK MH. GAZİ MUSTAFA KEMAL PAŞA BLV.146/C ;90;GÜMÜLDÜR-ÖZDERE;370;1826
27.131944;38.368055;UTKU NAZ  ECZANESİ;02322077701;AYDIN MH. 4270 SK. NO:77/A ;32;KARABAĞLAR;371;2057
26.975826;38.787578;SİNEM SU ECZANESİ;02326555050;YENİ MAH. RUMELİ CD. NO:10/B;51;ALİAĞA;372;1128
27.261862;38.247658;TÜRKMENKÖY  ECZANESİ;02328541657;TÜRKMENKÖY MH. 209 SK. NO:36/A;52;AYRANCILAR;373;1682
27.126510;38.401870;YENİ VEFA ECZANESİ;02322551990;GÜNEŞLİ MAH. 529/1 SK NO:11/B;20;EŞREFPAŞA ;375;1819
27.129400;38.479000;KIZIL  ECZANESİ;02323670001;YAMANLAR MH. 7301 SK. NO:64;26;GÜMÜŞPALA;376;2056
27.074924;38.474731;ORGANİK  ECZANESİ;02323241656;MAVİŞEHİR MAH. CAHER DUDAYEV BULV. NO:40/Z20 ;78;KARŞIYAKA 3;377;1448
27.024800;38.391100;NARLIDERE ÖZGÜR  ECZANESİ;02322390631;ILICA MH. BEDİRHAN SK. NO:11/A ;37;NARLIDERE;378;2013
27.149600;38.433200;OKUYUCU ECZANESİ;02324225547;MIMAR SINAN MAH.1420 SOK.NO:102/A;82;ALSANCAK;379;1819
27.105386;38.397659;ÜNSALAN  ECZANESİ;02322324646;BASINSİTESİ MH. 177/5 SK. NO:13/A;7;BASIN SİTESİ;380;2057
27.1399634555088;38.4305240568993;ÖZLEM SAYINER;4650069;KÜLTÜR MAH. ŞEVKET ÖZÇELİK SK NO:22;82;ALSANCAK;381;-1
27.105609;38.396686;YELDA ECZANESİ;02322327223;VATAN MAH POLAT CAD NO:89/B KARABAĞLAR;7;BASIN SİTESİ;386;2057
27.062837;38.489453;BULVAR ECZANESİ;02323297727;İSTASYON MH. ATATÜRK BULV. NO:14/A;17;ÇİĞLİ;388;2007
27.091539;38.468004;FİLİZ ANKA ECZANESİ;02323368881;YALI MH. 6418 SK. NO:92/C ;78;KARŞIYAKA 3;389;1448
27.111356;38.477658;IRMAK  ECZANESİ;02323673671;ÖRNEKKÖY MH. 7401 SK. NO:26/1A;79;KARŞIYAKA 4;390;1448
27.106400;38.401500;NOKTA ECZANESİ;02322310474;HATAY CAD. NO:302 HATAY;83;HATAY;391;1819
27.087800;38.393400;HAZAR ECZANESİ;02322247294;INÖNÜ CAD.NO:490/A;83;HATAY;392;1819
27.084800;38.393300;DEMİRCİGİL ECZANESİ;02322854737;INÖNÜ CAD.NO:530/APOLIGON;83;HATAY;393;1819
27.086882;38.392933;TUNCA (VERESELİ) ECZANESİ;02322463779;POLİGON MAH. İNÖNÜ CAD. NO:667/A;83;HATAY;394;2057
27.069000;38.395900;GÜNDAY ECZANESİ;02322787603;FAHRETTIN ALTAY MAH. 65/12 SOK.NO.4/B KARBAGLAR-IZMIR;83;HATAY;395;2057
27.0845297434816;38.3924173468711;ÖZSELÇUK;2858900;Poligon Mh. 123/1 Sk. No:1/4;83;HATAY;396;-1
27.072700;38.396200;GÜRBÜZ ECZANESİ;02322246544;INÖNÜ CAD. NO:859/A ÜÇKUYULAR;83;HATAY;397;2057
27.093672;38.401318;PAKALIN ECZANESİ;02322445777;GÖZTEPE MH.MITHATPASA CAD. NO:759/B VALIKONAGI KONAK;84;MİTHATPAŞA;398;1819
27.095000;38.401800;KARADAG ECZANESİ;02322316846;MITHATPASA CAD.NO.749 GÖZTEPE;84;MİTHATPAŞA;399;1819
27.079400;38.398000;DENIZMEN ECZANESİ;02322477347;GÜZELYALI 34 SOK. NO:12/A;84;MİTHATPAŞA;400;1819
27.0743318113192;38.3981812599473;SAFA;2467361;G.Aksel Bulvarı No:1127/C HAVA HAST KARŞISI;84;MİTHATPAŞA;401;-1
27.079300;38.398800;ÖZLER ECZANESİ;02322475927;MITHATPASA CAD. NO:1079/A GÜZELYALI;84;MİTHATPAŞA;402;1819
27.071500;38.397500;KIVILCIM ECZANESİ;02322478348;MITHATPASA CAD.1155/A ÜÇKUYULAR;84;MİTHATPAŞA;403;1819
27.079400;38.398100;ÖZPINAR ECZANESİ;02322245681;34 SOK. NO:10/B GÜZELYALI;84;MİTHATPAŞA;404;1819
27.281969;38.241302;YILDIRIM ECZANESİ;02328547202;FEVZİ ÇAKMAK MAH. BARIŞ MANÇO CAD.NO:44/D;52;AYRANCILAR;405;1682
